,,1996,1996,1996,1996,1996,1996,1998,1998,1998,1998,1998,1998,2000,2000,2000,2000,2000,2000,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020
Country/Territory,Code,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper
"Congo, Rep.",COG,-1.169292927,0.181661412,2,9.836065292,3.825136662,20.765028,-1.129876494,0.229129389,4,9.844559669,3.626943111,22.27979279,-1.264703512,0.237420022,4,6.666666508,2.56410265,16.92307663,-1.254409313,0.231650561,4,7.65306139,1.53061223,18.87755013,-1.233319521,0.251066566,4,7.65306139,1.53061223,20.91836739,-1.086061716,0.229823574,5,9.359605789,4.433497429,24.13793182,-1.270692348,0.186741173,7,8.823529243,1.960784316,16.1764698,-1.256063461,0.215670422,7,8.292682648,1.951219559,19.51219559,-1.322266459,0.215791523,7,5.825242519,1.45631063,16.01941681,-1.220554113,0.208374292,7,9.708738327,2.427184582,17.47572899,-1.226726413,0.197768226,9,8.133971214,2.392344475,19.61722565,-1.22768569,0.198214367,9,8.612440109,3.349282265,19.1387558,-1.195255995,0.198340476,9,9.004739761,3.791469097,18.95734596,-1.174007893,0.19886373,9,11.37440777,2.843601942,21.32701492,-1.15632844,0.179789379,10,12.79620838,5.687203884,21.32701492,-1.110886335,0.190957934,10,14.42307663,6.25,21.15384674,-1.022413135,0.184577554,10,14.90384579,7.692307472,24.03846169,-1.096853495,0.180180684,10,12.01923084,7.692307472,20.19230843,-1.196111679,0.185930014,10,10.57692337,5.769230843,17.78846169,-1.211082101,0.191553921,10,10.57692337,5.769230843,16.82692337,-1.387316108,0.195837215,10,8.17307663,3.365384579,13.46153831,-1.434840918,0.209031209,9,7.692307472,2.403846264,12.5
Cook Islands,COK,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.119644307,0.354478985,1,61.53845978,37.94871902,75.89743805,-0.011088111,0.371222615,1,56.63265228,29.59183693,72.44898224,-0.212672949,0.306575,1,49.48979568,24.48979568,65.30612183,-0.379427016,0.349400252,1,44.82758713,14.28571415,64.53202057,0.923233807,0.566654742,1,76.47058868,55.39215851,96.07843018,0.609944582,0.489571005,1,71.21951294,49.26829147,87.80487823,0.728544295,0.556369543,1,75.24272156,50.48543549,92.23300934,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.983849704,0.625938952,1,15.78947353,0,56.93779755,-1.011424065,0.595028281,1,15.31100464,0,53.58851624,-0.973054528,0.630938232,1,16.11374474,0,57.34597015,-0.998877585,0.621636033,1,15.63981056,0,56.87203979,-0.994417191,0.617540479,1,16.11374474,0,54.9763031,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Colombia,COL,-0.458628893,0.167988479,6,36.6120224,22.40437126,49.18032837,-0.234477714,0.197616309,6,48.18652725,30.5699482,59.58549118,-0.321532965,0.192655399,6,44.61538315,28.71794891,55.89743423,-0.412749976,0.17180939,8,40.30612183,27.55101967,52.04081726,-0.152664766,0.175202608,8,52.04081726,39.79591751,62.75510025,-0.182140067,0.177185968,9,51.23152542,38.42364502,61.57635498,-0.178071797,0.170971885,9,49.50980377,39.2156868,57.84313583,-0.166689128,0.174208686,11,50.24390411,38.53658676,58.53658676,-0.046805296,0.193795294,11,52.42718506,44.17475891,62.62136078,-0.028740764,0.196632802,11,54.36893082,44.6601944,65.04854584,-0.245924219,0.188544989,11,48.80382919,36.36363602,57.4162674,-0.059322238,0.192832589,11,51.67464066,41.62679291,63.15789413,0.038837977,0.192870334,11,56.39810562,45.0236969,65.40284729,0.022852471,0.191328764,11,57.34597015,44.54976273,63.03317642,0.07121294,0.189723983,11,57.34597015,46.44549942,65.40284729,-0.100936159,0.194942847,11,49.51922989,38.46154022,62.01922989,-0.036394712,0.196523517,11,51.92307663,40.86538315,64.42308044,0.015215691,0.18894279,11,53.36538315,41.82692337,65.38461304,-0.075080015,0.189577058,11,50.96154022,37.5,62.5,-0.086005241,0.183573112,11,50,39.42307663,62.5,0.070711903,0.194611803,11,55.76922989,40.38461685,66.82691956,0.040288609,0.20806919,10,55.28845978,40.86538315,66.34615326
Comoros,COM,-1.662423134,0.187617555,1,3.278688431,0.546448112,6.010929108,-1.581980586,0.254505068,3,3.626943111,0.518134713,9.326424599,-1.188422799,0.262622207,3,8.20512867,2.56410265,22.56410217,-0.804683149,0.255800456,3,23.46938705,8.673469543,42.8571434,-1.278984547,0.283093184,3,5.612245083,1.020408154,20.91836739,-1.542945862,0.252235532,4,3.448275805,0,8.866994858,-1.601032853,0.245768964,4,1.960784316,0,10.78431416,-1.677348256,0.281883657,4,1.463414669,0,8.780488014,-1.757584095,0.298215061,4,0.970873773,0,7.766990185,-1.775536537,0.26876843,4,0.970873773,0,5.339805603,-1.769842982,0.261521935,5,0.95693779,0,6.698564529,-1.742958307,0.267816335,5,0.95693779,0,6.698564529,-1.760443568,0.269877762,5,1.421800971,0,7.109004974,-1.55091083,0.26434955,5,2.843601942,0,12.79620838,-1.589862823,0.223607212,6,1.895734549,0,10.90047359,-1.674726129,0.237898797,6,2.403846264,0.480769217,8.653845787,-1.522205591,0.23239775,5,5.769230843,0.961538434,12.5,-1.552763224,0.218506262,6,5.288461685,0.961538434,9.615385056,-1.559369445,0.226011306,6,5.288461685,0.961538434,10.57692337,-1.628609657,0.23512949,6,3.846153736,0.961538434,10.09615421,-1.669250607,0.240664482,6,3.846153736,0.961538434,10.09615421,-1.59347713,0.263971865,5,4.807692528,1.442307711,11.53846169
Cape Verde,CPV,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.366040468,0.409499049,2,67.35751343,44.55958557,82.90155792,0.318925202,0.38109839,2,65.64102936,45.12820435,81.53845978,-0.075488508,0.254518569,4,54.59183502,37.24489975,64.79592133,-0.022810141,0.279456943,4,58.67346954,36.22449112,67.34693909,-0.032211859,0.250610471,5,56.15763474,39.90147781,67.98029327,-0.212178513,0.235190168,5,48.03921509,33.82352829,59.80392075,0.157255396,0.240265787,6,60,48.29268265,69.26829529,0.353523284,0.243183687,6,65.04854584,52.42718506,77.66990662,0.065786988,0.23498781,6,57.28155518,45.14562988,66.99028778,0.053114567,0.231194586,6,57.4162674,44.97607803,66.50717926,-0.016015381,0.220375702,7,55.02392197,41.62679291,65.55023956,0.154599592,0.22288461,7,60.66350555,46.91942978,68.2464447,0.120471135,0.219293013,7,59.71564102,45.97156525,66.824646,0.096769802,0.192068547,8,58.76777267,46.44549942,65.87677765,0.069634371,0.204114974,8,56.73077011,44.23077011,68.75,0.167215839,0.196920127,8,60.57692337,48.55769348,69.71154022,0.124804646,0.194858417,8,57.69230652,44.71154022,68.75,0.163304344,0.201865628,8,59.61538315,47.11538315,69.71154022,0.320988953,0.206437677,8,64.90384674,50.96154022,75.4807663,0.292097002,0.215454459,8,63.94230652,50.48077011,74.03845978,0.247196481,0.221070141,8,62.01922989,48.55769348,72.11538696
Costa Rica,CRI,0.468430698,0.171375781,5,66.66666412,60.65573883,75.40983582,0.337790191,0.211779371,4,65.80310822,57.51295471,75.64766693,0.284294307,0.203416511,5,64.61538696,55.38461685,73.84615326,0.351508558,0.176372513,7,65.30612183,60.20408249,74.4897995,0.252112269,0.179621175,7,65.30612183,58.16326523,71.93877411,0.211721316,0.180728883,8,65.02462769,54.18719101,69.950737,0.156103432,0.174986154,8,59.31372452,50.49019623,66.1764679,0.049095698,0.182827666,9,56.09756088,46.82926941,64.87805176,0.201267079,0.208347619,9,60.67961121,50.97087479,70.87378693,0.277681261,0.210988238,9,64.07766724,52.91262054,73.30097198,0.331335217,0.204276487,9,64.59329987,56.45933151,72.24880219,0.308011889,0.206324011,9,64.59329987,54.06698608,71.29186249,0.338095546,0.21395044,8,64.45497894,54.02843475,72.03791809,0.500010371,0.205170378,9,68.72038269,60.66350555,74.40758514,0.48224771,0.202143818,9,67.77251434,59.71564102,73.93364716,0.396314383,0.215802625,9,68.75,55.76922989,74.5192337,0.375325322,0.216394246,9,66.82691956,53.36538315,74.03845978,0.355187267,0.205369055,9,67.30769348,53.36538315,73.55769348,0.30632773,0.207999334,9,66.34615326,51.92307663,74.03845978,0.376206785,0.208781406,8,67.78845978,54.80769348,75.4807663,0.42255947,0.208396643,9,67.30769348,55.76922989,75,0.362212569,0.223929092,8,64.90384674,53.36538315,74.5192337
Cuba,CUB,-0.908112824,0.173903719,3,19.67213058,7.650273323,31.6939888,-0.496011853,0.228347719,3,35.23316193,18.13471413,51.29533768,-0.363302588,0.246868372,3,43.07692337,22.05128288,57.43589783,-0.552252054,0.202104211,4,33.67346954,17.8571434,48.46938705,-0.314486474,0.213916138,4,45.91836548,27.55101967,59.18367386,-0.451043934,0.219726965,5,39.90147781,20.19704437,54.18719101,-0.543702841,0.206372991,5,36.27450943,21.07843208,48.03921509,-0.243095562,0.245813414,7,48.29268265,30.24390221,60,-0.200885266,0.245450288,7,49.51456451,30.09708786,60.67961121,-0.379952013,0.256084442,6,42.71844482,21.35922241,56.79611588,-0.362459987,0.243269742,6,44.01913834,24.88038254,56.93779755,-0.361478925,0.243029416,6,43.06220245,25.35885239,56.93779755,-0.375406176,0.239373088,6,43.12796021,23.69668198,54.9763031,-0.404999614,0.227239072,7,42.18009567,25.59241676,54.9763031,-0.440028131,0.223777354,7,39.8104248,23.22274971,51.6587677,-0.047154296,0.23899354,7,52.88461685,36.53845978,66.34615326,0.02149418,0.239195332,6,53.84615326,40.86538315,68.2692337,-0.10518878,0.22920163,6,49.51922989,35.57692337,64.90384674,-0.1804782,0.231541678,6,46.15384674,31.73077011,62.01922989,-0.24718456,0.246995643,6,42.78845978,25.96153831,58.17307663,-0.172788531,0.248559132,6,44.23077011,31.25,62.01922989,-0.167765766,0.28147912,5,45.19230652,28.84615326,62.5
Cayman Islands,CYM,1.926781178,0.187617555,1,97.81420898,89.07103729,100,1.976048589,0.310278982,1,96.3730545,88.60103607,100,1.971703649,0.343066335,1,96.41025543,87.69230652,100,1.963559389,0.299504519,1,95.91836548,88.7755127,100,1.410648108,0.363449961,1,88.7755127,77.55101776,97.44898224,1.276951194,0.411078751,1,87.68473053,71.42857361,95.07389069,1.292861938,0.306960046,1,88.23529053,75,95.58823395,1.285326958,0.433775842,1,87.80487823,69.75609589,98.04878235,1.252984643,0.46934703,1,86.89320374,69.90291595,97.57281494,1.279326439,0.452218175,1,86.40776825,69.41747284,98.05825043,1.268191576,0.322890848,2,85.64593506,73.20574188,96.17224884,1.251488328,0.33525461,2,85.64593506,72.24880219,96.17224884,1.242021203,0.32934171,2,84.8341217,72.51184845,96.20853424,1.254593849,0.314118236,2,85.78199005,72.51184845,95.26066589,1.227172732,0.301632643,2,85.30805969,72.98577881,94.78672791,1.179922938,0.351648748,2,85.57691956,72.59615326,95.19230652,1.16646111,0.330610782,2,84.61538696,73.07691956,93.2692337,1.181818247,0.320677578,2,85.09615326,73.55769348,94.71154022,1.228924394,0.334990978,2,85.09615326,74.03845978,95.67308044,1.202872276,0.332066864,2,85.09615326,75.4807663,95.67308044,1.169074893,0.328388661,2,85.09615326,73.55769348,94.71154022,1.129532099,0.358269542,2,85.09615326,71.15384674,95.19230652
Cyprus,CYP,1.171663761,0.173903719,3,85.24590302,78.68852234,88.52458954,1.249062777,0.228347719,3,87.04663086,79.7927475,89.11917114,1.130084038,0.246868372,3,85.12820435,75.89743805,88.71794891,1.350595713,0.217582196,3,87.24489594,81.63265228,90.81632996,1.183419347,0.230660826,3,84.69387817,77.55101776,89.79592133,1.127475142,0.213735953,4,83.25122833,75.86206818,89.16255951,1.157761335,0.197635949,4,84.31372833,75.49019623,88.72548676,1.26732409,0.208921224,5,86.34146118,79.02439117,91.70731354,1.427616119,0.241015747,5,88.34951782,82.03883362,95.63106537,1.53257072,0.252881438,5,89.80582428,82.5242691,97.57281494,1.41832912,0.231577575,6,88.03827667,81.8181839,96.17224884,1.531568408,0.238035485,6,91.38755798,82.77511597,98.08612061,1.563539743,0.232590079,6,91.94313049,82.93838501,98.57820129,1.391029477,0.230501756,6,88.1516571,81.04265594,95.26066589,1.366752386,0.225499228,6,88.1516571,78.67298889,94.78672791,1.140244961,0.243871644,6,83.65384674,74.03845978,90.86538696,1.048300862,0.243342027,6,80.7692337,73.07691956,87.9807663,0.960569501,0.232113212,6,77.88461304,73.07691956,87.5,0.922201753,0.222402588,7,78.84615326,71.15384674,86.53845978,0.919241667,0.222275361,7,77.88461304,72.59615326,87.5,0.99218154,0.229005486,7,78.84615326,73.55769348,87.9807663,0.883210123,0.233056501,7,77.40384674,70.19230652,86.53845978
Czech Republic,CZE,0.620582998,0.168259218,5,72.13114929,62.29508209,79.23497009,0.628997087,0.197616309,6,75.12953186,63.73057175,82.38342285,0.649402976,0.191214457,7,74.87179565,66.66666412,81.53845978,0.968913019,0.171830237,8,81.63265228,75,86.2244873,0.898229897,0.176626325,8,79.08163452,72.44898224,84.69387817,0.864374995,0.181430683,8,78.32512665,71.42857361,83.25122833,0.925236821,0.183271602,7,76.96078491,71.07843018,84.80392456,1.096460104,0.188605338,9,83.4146347,76.5853653,87.80487823,0.895334065,0.195998549,10,78.1553421,71.8446579,83.98058319,1.013641596,0.201521769,10,79.61164856,73.30097198,87.37863922,0.883240402,0.209802642,9,77.03349304,69.85646057,84.68899536,0.912551463,0.209757954,10,78.46890259,69.37799072,85.64593506,0.934314132,0.205574945,10,78.1990509,70.1421814,86.25592041,0.933181524,0.202913508,10,77.25118256,69.66824341,86.25592041,0.926239848,0.195217773,10,77.72512054,70.1421814,85.30805969,1.038626075,0.205672979,10,81.25,73.55769348,87.9807663,1.059821129,0.206917986,10,82.21154022,73.55769348,87.9807663,1.044983983,0.201534122,9,79.80769348,73.55769348,88.94230652,1.071043134,0.202001631,9,81.7307663,74.5192337,89.90384674,0.988708317,0.202571645,9,78.84615326,75.4807663,87.5,0.955327392,0.208859295,9,78.36538696,73.55769348,86.53845978,0.957014978,0.221244469,8,78.84615326,72.11538696,87.0192337
Germany,DEU,1.724676728,0.168259218,5,91.80327606,88.52458954,100,1.881972551,0.210871935,5,93.78238678,89.11917114,100,1.885063171,0.210062861,5,93.84615326,88.71794891,100,1.719772458,0.191935137,5,91.83673096,87.75510406,98.46939087,1.419070363,0.198729292,5,89.2857132,82.14286041,91.83673096,1.487870574,0.207943141,5,89.65517426,83.25122833,92.61083984,1.505680919,0.191906258,5,89.21568298,84.31372833,95.58823395,1.650242805,0.196327582,7,92.68292999,87.80487823,98.04878235,1.637843847,0.219239697,7,92.23300934,87.37863922,97.57281494,1.522835732,0.229191586,7,89.32038879,83.00971222,97.57281494,1.578987122,0.218764767,7,92.82296753,84.68899536,97.60765839,1.520750165,0.218783051,8,90.43061829,82.77511597,98.08612061,1.505779266,0.214368254,8,90.99526215,82.93838501,97.15639496,1.538862228,0.211222067,8,91.94313049,83.88625336,97.15639496,1.517792821,0.202626958,8,90.52132416,83.412323,98.10426331,1.671297431,0.211691111,8,93.75,87.0192337,98.55769348,1.686972618,0.21344538,8,92.78845978,87.0192337,99.5192337,1.696211815,0.209156692,8,93.75,87.9807663,99.5192337,1.653180242,0.209522545,8,93.75,87.0192337,98.55769348,1.562705398,0.210144028,8,92.30769348,85.57691956,98.07691956,1.531162262,0.216599971,8,92.78845978,85.57691956,97.59615326,1.360797763,0.233056501,7,88.94230652,78.84615326,95.67308044
Djibouti,DJI,-0.893307924,0.187617555,1,20.21857834,7.103825092,32.78688431,-1.028415918,0.254505068,3,13.4715023,3.626943111,26.42486954,-1.034471869,0.262622207,3,11.79487133,3.076923132,29.7435894,-0.804683149,0.255800456,3,23.46938705,8.673469543,42.8571434,-0.664538562,0.283093184,3,28.5714283,9.69387722,50.51020432,-0.586304128,0.252235532,4,33.99014664,13.30049229,51.23152542,-0.803671896,0.245768964,4,24.50980377,10.78431416,41.17647171,-0.877827644,0.281883657,4,20.48780441,5.853658676,40,-0.856229782,0.298215061,4,19.90291214,5.339805603,44.17475891,-0.86662215,0.266132176,5,19.41747665,5.825242519,40.77669907,-0.891377628,0.231650293,6,20.57416344,6.698564529,38.2775116,-0.972080052,0.23645325,6,15.78947353,5.74162674,33.01435471,-0.947869062,0.237999335,6,17.53554535,7.109004974,36.4928894,-1.063187957,0.234397203,6,14.69194317,5.213270187,29.38388634,-0.962657869,0.203432187,7,17.06161118,8.056872368,31.27962112,-0.97493434,0.217239678,7,16.34615326,8.17307663,27.88461494,-0.954550803,0.20997718,6,16.82692337,8.17307663,30.76922989,-0.974039376,0.208647415,6,16.82692337,7.692307472,29.80769157,-1.028830051,0.217167154,6,14.42307663,7.692307472,24.51922989,-0.895370364,0.213544101,7,17.30769157,10.09615421,33.65384674,-0.713408887,0.218085393,7,24.03846169,13.46153831,38.94230652,-0.676725388,0.223466709,7,25.96153831,12.5,40.86538315
Dominica,DMA,0.644922495,0.187617555,1,74.86338806,62.29508209,82.51366425,0.249165535,0.272112399,2,63.21243668,50.77720261,76.68393707,0.469839245,0.279761165,2,70.7692337,56.41025543,81.53845978,0.520074725,0.264255404,2,70.40816498,60.7142868,81.12245178,0.359107375,0.300981879,2,66.32653046,53.06122589,77.55101776,0.226609617,0.300321341,3,65.51724243,46.79803085,75.86206818,0.490844339,0.27016744,3,68.62744904,56.86274338,77.45098114,0.447506875,0.335834771,3,68.29268646,53.17073059,80,0.481825233,0.342535794,3,69.90291595,51.94174576,82.5242691,0.541592062,0.343391716,2,69.90291595,54.36893082,82.03883362,0.627188683,0.33920595,2,72.24880219,57.4162674,84.21052551,0.649745941,0.347814351,2,71.77033234,57.89473724,84.68899536,0.603567719,0.344450414,2,70.61611176,55.92417145,82.93838501,0.661003232,0.328359902,2,71.5639801,59.71564102,84.36019135,0.708167493,0.322278887,2,72.51184845,60.1895752,85.30805969,0.075963184,0.356372178,2,57.21154022,32.21154022,72.59615326,0.117036641,0.352540463,2,58.65384674,37.5,73.07691956,0.054144446,0.3404212,2,55.28845978,35.57692337,73.07691956,-0.262671471,0.347524315,2,42.78845978,19.23077011,66.34615326,-0.277632773,0.351899564,2,40.86538315,18.26922989,64.42308044,-0.262333512,0.353582978,2,40.38461685,17.30769157,65.38461304,-0.17958644,0.377406508,2,44.23077011,19.23077011,68.75
Denmark,DNK,1.759047866,0.168259218,5,94.53552246,88.52458954,100,1.982807875,0.210871935,5,97.40932465,89.11917114,100,1.980277419,0.210062861,5,97.43589783,88.71794891,100,2.088285685,0.191935137,5,99.4897995,92.34693909,100,2.154385805,0.198729292,5,99.4897995,93.36734772,100,2.309707165,0.207943141,5,100,95.56650543,100,2.119751692,0.191906258,5,99.50980377,95.58823395,100,2.226260185,0.200639874,6,100,97.56097412,100,2.353997707,0.224007949,6,99.51456451,97.57281494,100,2.251271963,0.234781012,6,99.51456451,97.57281494,100,2.232205391,0.218764767,7,99.52153015,97.60765839,100,2.105173349,0.218783051,8,99.0430603,94.25836945,100,2.106827974,0.214368254,8,99.05213165,95.26066589,100,1.996294975,0.211222067,8,99.05213165,93.83885956,100,1.951923251,0.202626958,8,99.05213165,93.3649292,100,1.791627884,0.211691111,8,96.15384674,88.94230652,99.5192337,1.825428724,0.21344538,8,96.63461304,89.42308044,99.5192337,1.857508659,0.209156692,8,97.59615326,91.82691956,99.5192337,1.787519097,0.209522545,8,96.15384674,90.38461304,99.5192337,1.851263046,0.210144028,8,97.11538696,91.82691956,99.5192337,1.910211086,0.216599971,8,98.55769348,92.78845978,100,1.890868664,0.233056501,7,98.07691956,90.86538696,99.5192337
Dominican Republic,DOM,-0.223238394,0.173903719,3,46.99453735,34.97267914,57.37704849,-0.520856977,0.211779371,4,32.1243515,19.17098427,50.77720261,-0.316164643,0.21985285,4,45.12820435,26.66666603,57.43589783,-0.392885536,0.176924795,6,42.34693909,28.06122398,53.06122589,-0.543788612,0.181776702,6,34.69387817,20.40816307,48.46938705,-0.680541992,0.180728883,8,26.10837364,13.79310322,44.3349762,-0.5511778,0.174986154,8,35.29411697,22.54901886,46.5686264,-0.585124493,0.179547101,10,34.14634323,20,44.87804794,-0.674710691,0.204494625,10,28.15534019,16.01941681,44.17475891,-0.619609892,0.20690383,10,32.03883362,16.5048542,45.63106918,-0.612606525,0.196563467,10,33.01435471,18.66028786,46.88995361,-0.643562376,0.19918862,10,31.10047913,16.26794243,43.54066849,-0.590706587,0.199391425,10,32.70142365,17.53554535,45.49763107,-0.510325432,0.198311761,10,37.44075775,22.27488136,47.86729813,-0.467804283,0.195471555,10,38.3886261,24.17061615,48.3412323,-0.435714781,0.215802625,9,37.5,21.63461494,50,-0.357565463,0.206230909,10,41.34615326,25,52.40384674,-0.263897091,0.196910754,10,43.26922989,30.76922989,55.28845978,-0.371979058,0.197263822,10,38.94230652,24.03846169,51.92307663,-0.397149712,0.192463666,10,39.42307663,23.07692337,50,-0.358090967,0.20530422,10,38.94230652,24.51922989,51.44230652,-0.33074224,0.219756141,9,40.38461685,24.51922989,53.84615326
Algeria,DZA,-1.088766456,0.173903719,3,13.11475372,6.010929108,21.85792351,-0.829001725,0.203154728,5,19.68911934,9.326424599,35.23316193,-0.963840961,0.211237147,5,14.8717947,5.641025543,29.23077011,-0.597519755,0.186934382,6,31.12244987,17.8571434,46.42856979,-0.612372875,0.177602917,7,31.12244987,17.34693909,44.89796066,-0.572630763,0.169681445,8,34.48275757,19.21182251,46.79803085,-0.467567503,0.171431527,8,39.2156868,26.47058868,49.01960754,-0.472641259,0.173147097,10,38.04878235,26.34146309,49.26829147,-0.565725446,0.193938375,10,32.52427292,17.96116447,46.11650467,-0.626526654,0.195716068,9,31.06796074,16.5048542,45.14562988,-0.582936943,0.191084117,9,35.40670013,19.61722565,47.36841965,-0.479578406,0.19607611,9,38.75598145,23.44497681,48.80382919,-0.564622283,0.193263128,10,36.01895905,18.95734596,45.97156525,-0.532401323,0.19359225,10,35.0710907,21.32701492,47.39336395,-0.534467876,0.174908295,11,35.0710907,22.74881554,46.44549942,-0.478006005,0.188421369,11,35.09615326,21.63461494,46.15384674,-0.501127839,0.181658998,11,35.57692337,20.67307663,47.11538315,-0.531304419,0.176534981,11,35.57692337,19.71153831,43.75,-0.591968715,0.183559179,11,30.76922989,17.30769157,41.34615326,-0.527378321,0.183234155,11,34.13461685,18.26922989,45.19230652,-0.51639986,0.203129992,10,33.65384674,17.30769157,43.75,-0.52584374,0.227668852,8,33.65384674,17.30769157,46.63461685
Ecuador,ECU,-0.475311697,0.173604861,4,35.51912689,21.85792351,48.08743286,-0.513704836,0.211779371,4,33.16062164,19.17098427,50.77720261,-0.765904486,0.203416511,5,22.56410217,10.2564106,40.5128212,-0.835048497,0.176372513,7,20.40816307,9.69387722,33.67346954,-0.857577562,0.179621175,7,19.38775444,9.69387722,33.67346954,-0.908025205,0.180728883,8,16.74876785,8.374383926,30.54187202,-0.946908653,0.174986154,8,16.66666603,9.313725471,30.88235283,-0.996869028,0.182827666,9,15.60975647,6.341463566,27.80487823,-0.869371355,0.208347619,9,18.93203926,9.708738327,34.95145798,-0.864921331,0.210988238,9,19.90291214,9.708738327,36.40776825,-0.794284344,0.196563467,10,23.92344475,10.52631569,39.23445129,-0.716608644,0.19918862,10,27.75119591,13.39712906,41.62679291,-0.581425071,0.199391425,10,33.64928818,17.53554535,45.97156525,-0.504965186,0.198311761,10,37.91469193,22.27488136,48.3412323,-0.50189817,0.195471555,10,36.01895905,22.74881554,47.39336395,-0.473395765,0.218975544,9,35.57692337,19.71153831,48.07692337,-0.442578793,0.206230909,10,38.46154022,21.63461494,49.03845978,-0.430473179,0.196910754,10,37.5,22.11538506,48.55769348,-0.399641275,0.197263822,10,37.01922989,22.59615326,50,-0.263754129,0.205539748,9,41.82692337,29.80769157,55.76922989,-0.399610102,0.20530422,10,37.01922989,23.55769157,50,-0.438847452,0.219756141,9,37.01922989,19.23077011,49.51922989
"Egypt, Arab Rep.",EGY,-0.473676085,0.171663269,4,36.06557465,21.85792351,48.08743286,-0.230692208,0.196593225,6,48.70466232,30.5699482,60.62176132,-0.217753038,0.196534798,6,48.20512772,32.30769348,61.0256424,-0.406013608,0.17431882,7,41.32653046,27.55101967,53.06122589,-0.336620927,0.177602917,7,44.89796066,29.08163261,58.16326523,-0.26580888,0.169681445,8,47.29064178,35.46797943,57.63546753,-0.415194184,0.171431527,8,40.68627548,28.92156792,50.49019623,-0.506440222,0.173147097,10,36.09756088,23.4146347,48.29268265,-0.389128655,0.193938375,10,43.20388412,26.69902992,51.94174576,-0.365895152,0.190993428,10,43.20388412,28.64077759,52.91262054,-0.279506087,0.185603052,10,47.36841965,34.92823029,56.45933151,-0.37063092,0.18921499,10,42.10526276,28.7081337,51.19617081,-0.568384945,0.187770665,11,35.0710907,18.95734596,45.49763107,-0.808571041,0.187798947,11,23.22274971,12.79620838,37.91469193,-0.877744973,0.170531988,12,20.85308075,12.32227516,32.22748947,-0.823197663,0.18020235,12,20.19230843,13.46153831,32.21154022,-0.769718289,0.175520301,12,22.11538506,12.5,36.53845978,-0.659670889,0.178453237,11,27.88461494,16.82692337,39.42307663,-0.620794177,0.176054224,12,29.32692337,17.30769157,39.42307663,-0.5800367,0.181031063,12,30.76922989,17.30769157,40.38461685,-0.424406111,0.188311085,12,36.53845978,23.55769157,47.59615326,-0.545122027,0.198648602,11,32.21154022,18.26922989,42.78845978
